audio_file,text,duration
output\verses\genesis\genesis_31_verse_28.wav,Ni mɛɛ hewɔ ohãaa mana hegbɛ koni mashwɔ minabihii kɛ mibiyei lɛ anaa mikɛ amɛ aye shɛɛ lɛ? Nɔ ni ofee lɛ kwashiai asane oye nɛɛ.,13.23
output\verses\genesis\genesis_31_verse_29.wav,"Kulɛ manyɛ mafee bo efɔŋ; shi otsɛ Nyɔŋmɔ lɛ kɛ mi wie nyɔɔŋ nɛɛ mli, ni ekɛɛ mi akɛ, ‘Kwɛmɔ ohe ni ahi koni okɛ Yakob akawie wiemɔ fɔŋ ko.’",12.45
output\verses\genesis\genesis_31_verse_30.wav,"Agbɛnɛ, yaa oyaa nɛɛ, ejaakɛ ohiɛ etsɔ̃ otsɛ we lɛ; shi mɛɛba mɔ ni oju mimãgãi lɛ?”",8.76
output\verses\genesis\genesis_31_verse_31.wav,"Yakob to he, ni ekɛɛ, “Miyashe gbeyei akɛ ekolɛ oooshɔ̃ obiyei lɛ yɛ midɛŋ akrananaa.",7.86
output\verses\genesis\genesis_31_verse_32.wav,"Shi mɔ fɛɛ mɔ dɛŋ ni ooona owɔŋ lɛ yɛ lɛ agbe lɛ. Taomɔ nɔ ni ji onɔ yɛ minibii nɛɛ ateŋ, yɛ wekumɛi ni yɔɔ biɛ nɛɛ ahiɛ koni okɔ onii.” Shi Yakob leee akɛ Rahel ni eju amãgãi lɛ.",16.12
output\verses\genesis\genesis_31_verse_33.wav,"Kɛkɛ ni Laban bote Yakob buu lɛ mli kɛ Lea buu lɛ mli kɛ weyei enyɔ lɛ hu abuu lɛ mli, shi enaaa ewɔŋ lɛ. Ni eje kpo yɛ Lea buu lɛ mli, ni ebote Rahel nɔ lɛ mli.",14.93
output\verses\genesis\genesis_31_verse_34.wav,"Shi Rahel ekɔlɔ amãgãi lɛ, ni ekɛwo yooma nɔ nii lɛ mli, ni eho eta nɔ. Laban nyɛmɔnyɛmɔɔ shi yɛ buu lɛ mli fɛɛ, shi enaaa.",12.41
output\verses\genesis\genesis_31_verse_35.wav,"Kɛkɛ ni Rahel kɛɛ etsɛ akɛ, “Ekafee minuŋtsɔ mlifu akɛ minyɛɛɛ shi mate yɛ ohiɛ ejaakɛ mifee yei anii.” No hewɔ lɛ, Laban tao amãgãi lɛ aahu, shi enaaa.",15.7
output\verses\genesis\genesis_31_verse_36.wav,"Kɛkɛ ni Yakob mli wo la, ni ekɛ Laban be. Yakob kɛɛ Laban akɛ, “Mɛɛ tɔ̃mɔ mitɔ̃, ni mɛɛ esha hu mifee, ni ohiɛ edɔ kɛnyiɛ misɛɛ nɛkɛ nɛɛ?",12.79
output\verses\genesis\genesis_31_verse_37.wav,"Kolɛ ni ota minibii lɛ fɛɛ mli nɛɛ, mɛni ona ni ji oshĩa nibii lɛ eko? Kɛji ona eko lɛ, okɛ sane nɛɛ aŋmɛ miwekumɛi kɛ bo hu owekumɛi nɛɛ ahiɛ koni amɛye wɔteŋ sane lɛ ni amɛbu bem ni amɛbu fɔ.",18.72
output\verses\genesis\genesis_31_verse_38.wav,"Mikɛ bo bahi shi nɛɛ, afii nyɔŋmai enyɔ sɔŋŋ nɛ; ogwantɛŋ yei kɛ obotia yei sharakeko, ni otoi lɛ ateŋ ojwɛnii lɛ hu miyeko eko.",11.98
output\verses\genesis\genesis_31_verse_39.wav,"Kooloi lɛ ateŋ nii ni kooloi awuiyelɔi tserɛɔ lɛ, mikɛbahãaa bo, mitoɔ bo najiaŋ. Nyɔɔŋ aju eko jio, shwane jio mi, midɛŋ oheɔ yɛ.",13.0
output\verses\genesis\genesis_31_verse_40.wav,"Bɔ ni mishihilɛ lɛ fee nɛ: latsaa tsaa mi shwane, ni fɛ̃i yeɔ mi nyɔɔŋ, ni wɔ hu tseɔ yɛ mihiɛ.",8.29
output\verses\genesis\genesis_31_verse_41.wav,"Afii nyɔŋmai enyɔ nɛɛ fɛɛ lɛ, bɔ ni miyɔɔ yɛ owe lɛ nɛ. Mikɛ emli afii nyɔŋma kɛ ejwɛ sɔ̃mɔ bo yɛ obiyei enyɔ lɛ ahewɔ ni mikɛ afii ekpaa hu sɔ̃mɔ bo kɛkwɛ otoi lɛ. Nɛkɛ be nɛɛ mli lɛ, otsake minyɔmɔwoo shii nyɔŋma sɔŋŋ.",20.33
output\verses\genesis\genesis_31_verse_42.wav,"Kɛjeee mitsɛ Nyɔŋmɔ lɛ, ni ji Abraham Nyɔŋmɔ kɛ mɔ ni Isak sheɔ lɛ lɛ ni kɛ mi yɔɔ jikulɛ, anɔkwale sane ji akɛ obaawo mi gbɛ kɛya kɛ midɛ folo. Shi Nyɔŋmɔ na mimanehulu kɛ mininenaa nitsumɔ ni naa wa lɛ, hewɔ ni ekã ohiɛ nyɔɔŋ nɛɛŋ lɛ.”",20.36
output\verses\genesis\genesis_31_verse_43.wav,"Laban here nɔ ni ekɛɛ Yakob akɛ, “Biyei nɛɛ mibiyei ni, ni bii lɛ hu mibii ni; toi lɛ mitoi ni; ni nibii ni onaa nɛɛ fɛɛ lɛ minɔ ni. Shi ŋmɛnɛ mɛni manyɛ mafee mibiyei lɛ loo amɛbii ni amɛfɔfɔɔ lɛ?",18.21
output\verses\genesis\genesis_31_verse_44.wav,"No hewɔ lɛ, agbɛnɛ, ba ni mi kɛ bo akpãŋ koni no atsɔ̃ odase yɛ mi kɛ bo teŋ.”",6.67
output\verses\genesis\genesis_31_verse_45.wav,"Kɛkɛ ni Yakob wo tɛ ema shi, ni ekɛto okadi;",4.22
output\verses\genesis\genesis_31_verse_46.wav,"ni ekɛɛ ewebii lɛ akɛ, “Nyɛbuaa tɛi anaa.” Amɛkɔlɔ tɛi, ni amɛto lɛ ku amɛma shi; ni amɛye nii yɛ jɛi yɛ tɛ ku lɛ he.",11.69
output\verses\genesis\genesis_31_verse_47.wav,"Laban wo tɛ ku lɛ Yegar-Sahaduta; shi Yakob lɛ, ewo lɛ Galed.",6.05
output\verses\genesis\genesis_31_verse_48.wav,"Laban kɛɛ akɛ, “Nɛkɛ tɛ ku nɛɛ miiye odase yɛ mi kɛ bo teŋ ŋmɛnɛ.” No hewɔ ni atsɛɔ tɛ lɛ akɛ Galed lɛ.",9.7
output\verses\genesis\genesis_31_verse_49.wav,"Atsɛɔ lɛ akɛ Mizpa hu ejaakɛ Laban kɛɛ akɛ, “Yehowa hiŋmɛi ahi mi kɛ bo fɛɛ he, be mli ni wɔgbala mli nɛɛ.",9.96
output\verses\genesis\genesis_31_verse_50.wav,"Kɛji owa mibiyei lɛ ayi aloo oooyaŋɔ yei krokomɛi ofata mibiyei lɛ ahe lɛ, gbɔmɔ ko bɛ biɛ moŋ, shi kaimɔ akɛ Nyɔŋmɔ ji odasefonyo yɛ mi kɛ bo teŋ.”",13.47
output\verses\genesis\genesis_31_verse_51.wav,"Laban saa ekɛɛ Yakob akɛ, “Oona nɛkɛ tɛ ku ni ma shi nɛɛ, ni oona nɛkɛ okadi tɛ ni mikɛma mi kɛ bo teŋ nɛɛ.",9.19
output\verses\genesis\genesis_31_verse_52.wav,"Nɛkɛ tɛ ku nɛɛ ji odase, ni nɛkɛ okadi tɛ nɛɛ hu ji odase akɛ, mi lɛ, mihoŋ tɛ ku nɛɛ he mibaŋ oŋɔɔ ni mibafee bo efɔŋ, ni bo hu ohoŋ tɛ ku nɛɛ kɛ okadi tɛ nɛɛ he obaŋ miŋɔɔ ni obafee mi efɔŋ.",18.93
output\verses\genesis\genesis_31_verse_53.wav,"Abraham Nyɔŋmɔ lɛ kɛ Nahor Nyɔŋmɔ lɛ, amɛtsɛ Nyɔŋmɔ lɛ, afee kojolɔ yɛ wɔteŋ.” Kɛkɛ ni Yakob kã Mɔ ni gbeyei etsɛ Isak she lɛ kitã.",11.41
output\verses\genesis\genesis_31_verse_54.wav,"Kɛkɛ ni eshã afɔle yɛ gɔŋ lɛ nɔ, ni etsɛ ewekumɛi lɛ niyeli. Amɛye nii, ni amɛhi shi yɛ gɔŋ lɛ nɔ nyɔɔŋ lɛ mli fɛɛ.",10.45
output\verses\genesis\genesis_31_verse_55.wav,"Leebi maŋkpa lɛ, Laban te shi, ni eshwɔshwɔɔ enabii kɛ ebiyei lɛ anaa, ni ejɔɔ amɛ. Kɛkɛ ni Laban kɛ amɛ gbala mli, ni eku esɛɛ kɛtee emaŋ.",15.09
output\verses\genesis\genesis_32_verse_1.wav,Kɛkɛ ni Yakob hu kɛshwie nɔ. Nyɔŋmɔ bɔfoi kɛ lɛ bakpe.,4.6
output\verses\genesis\genesis_32_verse_2.wav,"Be ni ena amɛ lɛ, ekɛɛ, “Enɛ lɛ Nyɔŋmɔ ta nɛ!” Ni ewo jɛi Mahanaim.",7.27
output\verses\genesis\genesis_32_verse_3.wav,Kɛkɛ ni Yakob tsu mɛi kɛtsɔ ehiɛ kɛtee enyɛmi Esau ŋɔɔ yɛ Seir yɛ Edom shikpɔŋ lɛ nɔ.,8.31
output\verses\genesis\genesis_32_verse_4.wav,"Wiemɔ ni ekɛtsu amɛ nɛ, “Nyɛkɛa minuŋtsɔ Esau akɛ, bɔ ni otsulɔ Yakob kɛɛ nɛ: ‘Miyato gbɔ yɛ Laban ŋɔɔ, ni mitsɛ yɛ jɛi aahu kɛbashi ŋmɛnɛ.",13.29
output\verses\genesis\genesis_32_verse_5.wav,"Minã tsinai kɛ tejii kɛ toi kɛ tsuji hii kɛ tsuji yei, ni mitsu ni abakɛɛ bo, minuŋtsɔ, koni kɛ miba lɛ ona mihe tsuijurɔ.’ ”",12.14
output\verses\genesis\genesis_32_verse_6.wav,"Mɛi ni atsu lɛ ku amɛsɛɛ amɛba Yakob ŋɔɔ, ni amɛbakɛɛ lɛ akɛ, “Wɔtee onyɛmi Esau ŋɔɔ, ni lɛ hu ekɛ hii ohai ejwɛ miiba abakpee bo.”",12.67
output\verses\genesis\genesis_32_verse_7.wav,"Kɛkɛ ni Yakob tsui fã, ni efee yeyeeye naakpa. Eja emɛi lɛ kɛ toi lɛ kɛ tsinai lɛ kɛ yoomai lɛ amli kui enyɔ ni ekɛɛ,",12.04
output\verses\genesis\genesis_32_verse_8.wav,"“Kɛji Esau batua ku kome nɛɛ ni etswia amɛ nii lɛ, koni ku kome ni eshwɛ lɛ ana gbɛ ajo foi.”",8.78
output\verses\genesis\genesis_32_verse_9.wav,"Kɛkɛ ni Yakob sɔle ekɛɛ, “Mitsɛ Abraham Nyɔŋmɔ kɛ mitsɛ Isak Nyɔŋmɔ, Yehowa, bo mɔ ni okɛɛ mi akɛ, ‘Kuu osɛɛ oya oshikpɔŋ lɛ nɔ kɛ owekumɛi aŋɔɔ, ni mafee bo jogbaŋŋ’ lɛ,",16.77
output\verses\genesis\genesis_32_verse_10.wav,"osuɔmɔ ni tsakeee kɛ onɔkwayeli fɛɛ ni ojie kpo otsɔ̃ɔ otsulɔ lɛ, ekome folo nɛkɛ esaaa mi. Dɛhiɛmɔtso kɛkɛ mihiɛ kɛfo Yordan nɛɛ; shi agbɛnɛ mitsɔ asafo kui enyɔ.",16.36
output\verses\genesis\genesis_32_verse_11.wav,"Miikpa bo fai koni ojie mi yɛ Esau, minyɛmi lɛ, dɛŋ shi miishe lɛ gbeyei, koni ekaba ni ebatswia wɔ fɛɛ nii, mi kɛ nyɛmɛi lɛ kɛ bii lɛ.",12.97
output\verses\genesis\genesis_32_verse_12.wav,"Bo okɛɛ akɛ, ‘Mafee bo jogbaŋŋ, ni mahã oshwiei afa tamɔ ŋshɔnaa shia, ni anyɛŋ amɛyibɔ akane yɛ amɛyifalɛ naa.’ ”",10.9
output\verses\genesis\genesis_32_verse_13.wav,"No hewɔ lɛ, Yakob wɔ jɛi nakai gbi lɛ, ni ekɛ nii ni ehiɛ lɛ eko yake enyɛmi Esau;",7.2
output\verses\genesis\genesis_32_verse_14.wav,"too abotia yei ohai enyɔ kɛ too kpakpoi nyɔŋmai enyɔ, too gwantɛŋ yei ohai enyɔ kɛ too ojwɛnii nyɔŋmai enyɔ",10.81
output\verses\genesis\genesis_32_verse_15.wav,"kɛ yoomai nyɔŋmai etɛ̃ ni miihã amɛbii fufɔ lolo kɛ amɛbii lɛ, kɛ tsina hii nyɔŋma kɛ tsina yei nyɔŋmai ejwɛ kɛ teji yei nyɔŋmai enyɔ kɛ teji hii nyɔŋma.",13.59
output\verses\genesis\genesis_32_verse_16.wav,"Yakob kɛ nibii nɛɛ wo etsuji lɛ adɛŋ kuikui, ni ekɛɛ tsuji lɛ akɛ, “Nyɛtsɔa mihiɛ ni nyɛhãa gbɛ akãa ku kɛ ku teŋ.”",11.57
output\verses\genesis\genesis_32_verse_17.wav,"Yakob wo klɛŋklɛŋ ku lɛ nɔkwɛlɔ lɛ kitã akɛ, “Kɛji minyɛmi Esau kɛ bo kpe ni ebi bo akɛ, ‘Namɔ gbɔmɔ ji bo, ni nɛgbɛ oyaa, ni namɔ nii ji enɛɛmɛi ni nyiɛ ohiɛ nɛɛ?’ lɛ,",14.24
output\verses\genesis\genesis_32_verse_18.wav,"no lɛ ohã lɛ hetoo akɛ, ‘Otsulɔ Yakob nikeenii ni ekɛtsu akɛ akɛbake minuŋtsɔ Esau ni; ni naa, lɛ diɛŋtsɛ lɛ enyiɛ wɔsɛɛ?’ ”",12.12
output\verses\genesis\genesis_32_verse_19.wav,"Nakai kitã nɔŋŋ ewo mɔ ni ji enyɔ kɛ mɔ ni ji etɛ̃ lɛ kɛ mɛi fɛɛ hu ni nyiɛ kui lɛ asɛɛ lɛ akɛ, “Kɛ nyɛnina Esau lɛ, bɔ ni nyɛkɛ lɛ awie nɛ;",12.63
output\verses\genesis\genesis_32_verse_20.wav,"ni nyɛsaa nyɛkɛa lɛ akɛ, naa ‘Otsulɔ Yakob nyiɛ wɔsɛɛ.’ ” Esusumɔ ji akɛ, “Mikɛ nikeenii ni nyiɛ hiɛ nɛɛ yaakpãtã lɛ, ni no sɛɛ dani mayana ehiɛ; eko lɛ eeekwɛ mihiɛ.”",16.0
output\verses\genesis\genesis_32_verse_21.wav,"Kɛkɛ ni akɛ nikeenii lɛ tsɔ Yakob hiɛ, shi lɛ diɛŋtsɛ lɛ, ekɛ mɛi ni eshwɛ lɛ wɔ jɛi nakai gbi lɛ.",8.44
output\verses\genesis\genesis_32_verse_22.wav,"Yakob te shi nyɔɔŋ lɛ mli, ni ekɛ eŋãmɛi enyɔ lɛ kɛ eweyei enyɔ lɛ kɛ ebihii nyɔŋma kɛ ekome lɛ yafo faa lɛ yɛ Yabok faafoohe lɛ.",12.28
output\verses\genesis\genesis_32_verse_23.wav,Ehã amɛfo faa lɛ kɛ nii ni eyɔɔ fɛɛ.,3.93
output\verses\genesis\genesis_32_verse_24.wav,Ni ebashwɛ Yakob kome. Nuu ko kɛ lɛ banɔ kɛyashi jetsɛremɔ.,5.01
output\verses\genesis\genesis_32_verse_25.wav,"Be ni nuu lɛ na akɛ enyɛɛɛ Yakob lɛ, etswa Yakob joŋku nɔ, ni joŋku talɔ lɛ hwãŋ yɛ nɔmɔ lɛ mli.",8.26
output\verses\genesis\genesis_32_verse_26.wav,"Nuu lɛ kɛɛ akɛ, “Hã maya, shi je miitsɛre!” Shi Yakob kɛɛ akɛ, “Mihaŋ oya, ja ojɔɔ mi dã.”",8.94
output\verses\genesis\genesis_32_verse_27.wav,"Nuu lɛ bi Yakob akɛ, “Te atsɛɔ bo tɛŋŋ?” Yakob to he akɛ, “Atsɛɔ mi Yakob.”",7.2
output\verses\genesis\genesis_32_verse_28.wav,"Nuu lɛ kɛɛ lɛ akɛ, “Atsɛŋ bo Yakob dɔŋŋ, shi Israel aaatsɛ bo, ejaakɛ okɛ Nyɔŋmɔ kɛ gbɔmɛi eshi mple, ni oye kunim.”",11.3
output\verses\genesis\genesis_32_verse_29.wav,"Yakob kɛɛ lɛ akɛ, “Miikpa bo fai ni otsɔ̃ɔ mi ogbɛi.” Shi nuu lɛ kɛɛ, “Mɛni hewɔ obiɔ migbɛi?” Ni ejɔɔ Yakob moŋ yɛ jɛi.",11.11
output\verses\genesis\genesis_32_verse_30.wav,"Yakob kɛɛ akɛ, “Mina Nyɔŋmɔ hiɛ kɛ hiɛ, shi kɛ̃lɛ migbooo.” No hewɔ lɛ, ewo jɛi Peniel.",8.44
output\verses\genesis\genesis_32_verse_31.wav,"Be ni efoŋ yɛ Peniel lɛ, je etsɛre lɛ, ni eetsutsɔ egboŋ.",6.24
output\verses\genesis\genesis_32_verse_32.wav,"No hewɔ lɛ, kɛbashi ŋmɛnɛ Israelbii yeee joŋku he loo, ejaakɛ nuu lɛ tswa Yakob joŋku lɛ nɔ, ni ejoŋku lɛ hwãŋ.",12.0
output\verses\genesis\genesis_33_verse_1.wav,"Yakob wo ehiɛ nɔ ekwɛ, ni naa Esau miiba kɛ mɛi ohai ejwɛ. No hewɔ lɛ, Yakob ja gbekɛbii lɛ amli ehã Lea kɛ Rahel kɛ weyei enyɔ lɛ.",13.3
output\verses\genesis\genesis_33_verse_2.wav,Ekɛ weyei lɛ kɛ amɛbii lɛ to hiɛgbɛ; Lea kɛ ebii lɛ nyiɛ amɛsɛɛ; ni Rahel kɛ Yosef nyiɛ sɛɛ kwraa.,9.6
output\verses\genesis\genesis_33_verse_3.wav,Shi lɛ Yakob lɛ diɛŋtsɛ lɛ eho eyi ekui lɛ fɛɛ ahiɛ; ni be ni eyaa lɛ ekoto shi flɛoflɛo shii kpawo dani eyashɛ enyɛmi lɛ ŋɔɔ.,12.43
output\verses\genesis\genesis_33_verse_4.wav,"Shi Esau sha foi ekɛ lɛ bakpe. Eloo Yakob atuu, ni eho egbee ekuɛ nɔ, ni eshwɔ enaa, ni amɛfo.",10.38
output\verses\genesis\genesis_33_verse_5.wav,"Be ni Esau wo ehiɛ nɔ ni ena yei lɛ kɛ gbekɛbii lɛ, ebi Yakob akɛ, “Namɛi ji mɛi ni kɛ bo nyiɛ nɛɛ?” Ni Yakob to he akɛ, “Bii ni Nyɔŋmɔ eduro otsulɔ lɛ ni.”",14.7
output\verses\genesis\genesis_33_verse_6.wav,"Kɛkɛ ni weyei lɛ tsi ba, amɛ kɛ amɛbii lɛ, ni amɛbakoto Esau.",6.24
output\verses\genesis\genesis_33_verse_7.wav,Lea hu kɛ ebii lɛ tsi ba ni amɛbakoto Esau. Ni naagbee kwraa lɛ Yosef kɛ Rahel hu ba ni amɛbakoto lɛ.,10.04
output\verses\genesis\genesis_33_verse_8.wav,"Kɛkɛ ni Esau bi akɛ, “Kuikui ni mikɛkpe nɛɛ fɛɛ lɛ te eshishi hu?”",12.06
output\verses\genesis\genesis_33_verse_9.wav,"Shi Esau kɛɛ akɛ, “Minyɛmi nuu, nɔ ni miyɔɔ lɛ fa, hã onɔ lɛ ahi shi ahã bo!”",8.15
output\verses\genesis\genesis_33_verse_10.wav,"Shi Yakob kɛɛ, “Dabida; miikpa bo fai, kɛji mina hiɛ yɛ ohiɛ lɛ, no lɛ hemɔ midɛŋ nikeenii lɛ; ejaakɛ ohiɛ ni mina nɛɛ lɛ etamɔ nɔ ni mina Nyɔŋmɔ hiɛ pɛ, ni ohere mi atuu hu.",16.69
output\verses\genesis\genesis_33_verse_11.wav,"Miikpa bo fai koni ohe midɛŋ nikeenii ni akɛbahã bo nɛɛ; ejaakɛ Nyɔŋmɔ eduro mi, ni misaa miyɛ nɔ fɛɛ nɔ hu.” Ni Yakob hiɛ Esau kɛ wiemɔ aahu kɛyashi be ni ehe nikeenii lɛ.",16.76
output\verses\genesis\genesis_33_verse_12.wav,"Esau kɛɛ, “Hã ni wɔŋɔ shwie nɔ koni wɔya; mi lɛ matsɔ ohiɛ.”",6.15
output\verses\genesis\genesis_33_verse_13.wav,"Shi Yakob kɛɛ lɛ akɛ, “Minuŋtsɔ le akɛ gbekɛbii lɛ ahiɛ esako; asaŋ mihiɛ toi kɛ tsinai ni hãa amɛbii fufɔ; amɛsane kã mitsui nɔ; kɛji atsirɛ amɛyisɛɛ gbi kome jenamɔ lɛ, kooloi lɛ fɛɛ aaabagboi.",20.19
output\verses\genesis\genesis_33_verse_14.wav,"No hewɔ lɛ, minuŋtsɔ atsɔ̃ etsulɔ hiɛ, ni mi lɛ manyiɛ blɛooblɛoo bɔ ni kooloi lɛ ni nyiɛ mihiɛ lɛ kɛ gbekɛbii lɛ aaanyɛ anyiɛ kɛyaashi beyinɔ ni mashɛ minuŋtsɔ ŋɔɔ yɛ Edom.”",16.21
output\verses\genesis\genesis_33_verse_15.wav,"Ni Esau kɛɛ, “Hã mashi mɛi ni kɛ mi nyiɛ lɛ eko mato ohe.” Yakob to he akɛ, “Mɛɛ hiamɔ ehia? Hã mi mana hiɛ yɛ minuŋtsɔ hiɛ kɛkɛ!”",12.42
output\verses\genesis\genesis_33_verse_16.wav,"Kɛkɛ ni Esau ku esɛɛ nakai gbi lɛ, ni eyiŋ kɛtee Edom.",5.65
output\verses\genesis\genesis_33_verse_17.wav,"Yakob kɛshwie nɔ kɛtee Sukot ni eyama etsu yɛ jɛi, ni efee asesei ehã ekooloi lɛ. No hewɔ lɛ, awo jɛi Sukot.",10.86
output\verses\genesis\genesis_33_verse_18.wav,"Be ni Yakob ku esɛɛ kɛjɛ Mesopotamia ebaa lɛ, ebashɛ Kanaan shikpɔŋ lɛ nɔ maŋ ko ni ji Shekem lɛ shweshweeshwe, ni eto shi yɛ maŋ lɛ klotia.",11.46
output\verses\genesis\genesis_33_verse_19.wav,"Yakob kane shika jwiɛtɛi kukuji oha, ni ekɛhe shikpɔŋ he ni ebato shi yɛ lɛ yɛ Hamorbii lɛ adɛŋ. Shekem tsɛ ji Hamor nɛɛ.",11.35
output\verses\genesis\genesis_33_verse_20.wav,"Yakob ma afɔleshãa latɛ yɛ jɛi, ni ewo lɛ gbɛi akɛ “El, Israel Nyɔŋmɔ lɛ.”",8.59
output\verses\genesis\genesis_34_verse_1.wav,"Gbi ko lɛ Dina, Lea biyoo ni ekɛ Yakob fɔ lɛ, je kpo etee Kanaan shikpɔŋ lɛ nɔ yei komɛi saramɔ.",8.33
output\verses\genesis\genesis_34_verse_2.wav,"Shikpɔŋ lɛ nɔ lumɔ ni atsɛɔ lɛ Shekem, Harmor Hivnyo lɛ, binuu na Dina, ni emɔ lɛ ekɛ lɛ wɔ akrananaa, ni efite lɛ.",11.23
output\verses\genesis\genesis_34_verse_3.wav,"Shekem tsui mɔ Yakob biyoo Dina lɛ, ni esumɔ oblayoo lɛ, ni ekɛ lɛ wie tsuijurɔ naa.",7.93
output\verses\genesis\genesis_34_verse_4.wav,"Shekem kɛɛ etsɛ Hamor akɛ, “Yaakpee oblayoo nɛɛ ohã mi.”",5.83
output\verses\genesis\genesis_34_verse_5.wav,"Agbɛnɛ Yakob nu akɛ abule ebiyoo Dina. Shi no mli lɛ, ebihii lɛ kɛ ekooloi lɛ yɛ ŋa lɛ nɔ. Hewɔ lɛ Yakob mɔ enaabu mli kɛyashi be ni amɛba.",13.34
output\verses\genesis\genesis_34_verse_6.wav,"Shekem tsɛ Hamor tee Yakob ŋɔɔ, koni ekɛ lɛ ayawie Dina he.",5.6
output\verses\genesis\genesis_34_verse_7.wav,"Be ni Yakob bihii lɛ nu he lɛ, amɛjɛ ŋa lɛ nɔ amɛba. Edɔ oblahii nɛɛ, ni amɛmli wo la naakpa ejaakɛ afee hiɛgbejianii yɛ Israel, akɛni nuu lɛ kɛ Yakob biyoo lɛ wɔ, shi esaaa akɛ afeɔ nakai nɔ ko lɛ.",19.36
output\verses\genesis\genesis_34_verse_8.wav,"Shi Hamor kɛ amɛ wie ekɛɛ, “Mibinuu Shekem tsui emɔ nyɛbiyoo lɛ; miikpa nyɛ fai koni nyɛkɛ lɛ ahã lɛ gbãlã.",9.45
output\verses\genesis\genesis_34_verse_9.wav,"Nyɛkɛ wɔ ayea yooŋɔɔ; nyɛkɛ nyɛbiyei lɛ ahãa wɔ gbãlã, ni nyɛ hu nyɛŋɔa wɔbiyei nyɛfea ŋamɛi.",9.41
output\verses\genesis\genesis_34_verse_10.wav,Nyɛkɛ wɔ ahia shi. Shikpɔŋ lɛ kã shi hã nyɛ; nyɛhia nɔ ni nyɛtsua nɔ nii koni nyɛna nii yɛ nɔ nyɛhãa nyɛhe akɛ nyɛnɔ.”,10.83
output\verses\genesis\genesis_34_verse_11.wav,"Kɛkɛ ni Shekem kɛɛ Dina tsɛ kɛ enyɛmimɛi lɛ akɛ, “Nyɛhãa mihiɛ abaa nyam yɛ nyɛhiɛ shi nɔ fɛɛ nɔ ni nyɛaabi mi lɛ mahã nyɛ.",10.8
output\verses\genesis\genesis_34_verse_12.wav,"Nyɛbia mi gbãlãnii kɛ nikeenii; bɔ fɛɛ bɔ ni nyɛtaoɔ lɛ, mahã nyɛ koni nyɛkɛ oblayoo lɛ ahã mi.”",8.81
output\verses\genesis\genesis_34_verse_13.wav,Yakob bii lɛ laka Shekem kɛ etsɛ Hamor hiɛ ejaakɛ Shekem ebule amɛnyɛmi yoo Dina lɛ.,7.89
output\verses\genesis\genesis_34_verse_14.wav,"Yakob bii lɛ kɛɛ Shekem kɛ etsɛ Hamor akɛ, “Wɔnyɛŋ nɛkɛ nɔ ko wɔfee ni wɔkɛ wɔnyɛmi yoo ahã mɔ ko ni ji foolɔ ejaakɛ no lɛ wɔto kpa.",12.13
output\verses\genesis\genesis_34_verse_15.wav,"Nɔ ni wɔtaoɔ kɛkɛ dani wɔɔkpɛ̃lɛ nɔ wɔhã nyɛ ji akɛ nyɛbaatsɔmɔ tamɔ wɔ, ni abaafolɔ nyɛteŋ hii lɛ fɛɛ ketia.",9.58
output\verses\genesis\genesis_34_verse_16.wav,"No lɛ wɔkɛ wɔbiyei baahã nyɛ gbãlã, ni wɔ hu wɔɔŋɔ nyɛbiyei, ni wɔkɛ nyɛ aaahi shi, ni wɔɔtsɔ̃ maŋ kome.",9.14
output\verses\genesis\genesis_34_verse_17.wav,"Shi kɛji nyɛbooo wɔ toi koni nyɛhã afo nyɛ ketia lɛ, no lɛ wɔɔŋɔ wɔbiyoo lɛ ni wɔya.”",7.32
output\verses\genesis\genesis_34_verse_18.wav,Wiemɔ nɛɛ sa Hamor kɛ ebi Shekem hiɛ.,3.45
output\verses\genesis\genesis_34_verse_19.wav,"Oblanyo lɛ kɛ sane lɛ shashaooo shi, ejaakɛ etsui emɔ Yakob biyoo lɛ. Oblanyo nɛɛ abuɔ lɛ fe etsɛ we lɛ mli bii fɛɛ.",10.56
output\verses\genesis\genesis_34_verse_20.wav,"No hewɔ lɛ, Hamor kɛ ebi Shekem tee agbonaa koi lɛ shi, ni amɛkɛ amɛmaŋ lɛ mli hii lɛ wie amɛkɛɛ,",8.43
output\verses\genesis\genesis_34_verse_21.wav,"“Gbɔmɛi nɛɛ kɛ wɔ ye yɛ hejɔlɛ mli; no hewɔ lɛ, nyɛhãa amɛhia shikpɔŋ lɛ nɔ, ni amɛtsu nɔ nii. Shikpɔŋ lɛ hu da aahu hã amɛ. Nyɛhãa wɔŋɔa amɛbiyei lɛ, ni wɔ hu wɔkɛ wɔbiyei lɛ ahã amɛ gbãlã.",18.04
output\verses\genesis\genesis_34_verse_22.wav,Shi ja afo wɔteŋ hii fɛɛ ketia tamɔ bɔ ni afo amɛ lɛ dani gbɔmɛi lɛ aaakpɛ̃lɛ ni amɛkɛ wɔ ahi shi ni amɛkɛ wɔ aaafee maŋ kome.,13.06
output\verses\genesis\genesis_34_verse_23.wav,"Amɛkooloo kui kɛ amɛnii ni amɛyɔɔ kɛ amɛshĩa kooloi fɛɛ lɛ, ani jeee wɔnii ebaatsɔmɔ? Nyɛhãa wɔkpɛ̃lɛa nɔ wɔhãa amɛ kɛkɛ koni amɛkɛ wɔ ahi shi.”",14.41
