"word","phoneme","meaning","part_of_speech"
"shikɔshikɔ","ʃ í k ɔ̀ ʃ í k ɔ̀","hiccups"
"shikɔshikɔ","ʃ ì k ɔ̀ ʃ ì k ɔ̀","undecided,uncertain"
"shikpa","ʃ i kp à̰","a fish, butterfly ray"
"shikpaa","ʃ ḭ̀ kp à à","wandering;hawking,vending;wanderer;hawker"
"shikpaa","ʃ ḭ̀ kp à̰ à̰","snake"
"shikpalɔ","ʃ ḭ̀ kp á l ɔ","spy"
"shikpalɔ","ʃ ḭ̀ kp à l ɔ̀","wanderer,hawker"
"shikpamɔ","ʃ ḭ̀ kp á m ɔ̰","observing,spying on"
"shikpelekemɔ","ʃ ḭ̀ kp l̀ é k è m ɔ̰̀","descending;docking"
"shikpelete","ʃ ḭ̀ kp l̀ è t è","the lower part of the spine,sacrum"
"shikplikpii","ʃ ì kp l̀ ì kp ì ì","numbness,stiffness"
"shikplikpii","ʃ ì kp l̀ ì kp ì ì","apathy,indifference"
"shikpɔŋ","ʃ ḭ̀ kp ɔ́ ŋ","land, area of piece of land;ground,earth;floor"
"shikpɔŋkuɛ","ʃ ḭ̀ kp ɔ́ ŋ̀ k ú ɛ̀","isthmus"
"shikwɛɛ","ʃ ḭ kʷ ɛ̰̀ ɛ̰̀","origin, place of origin"
"shikwɛɛnyo","ʃ ḭ̀ kʷ ɛ̰̀ ɛ̰̀ ɲ ò","native,indigenous person"
"shilɛ","ʃ í l ɛ̀","knock, hit, attack"
"shililalɔ","ʃ ḭ l í ! l á á l ɔ","proscrastinator"
"shililamɔ","ʃ ḭ́ l í ! l á á m ɔ","proscrastination"
"shimaa","ʃ ḭ̀ m à̰ à̰","putting down"
"shimaa","ʃ ḭ̀ m à̰ à̰","appearance, of something stationary"
"shimaatso","ʃ ḭ̀ m à̰ à̰ tʃ ò","a bamboo pole,set in the ground as part of the frame for a building made of such poles,interlaced with fibre and packed with clay"
"shimɔ","ʃ í m ɔ̰","boast;be loud"
"shinaa","ʃ ḭ́ n à̰ à̰","door, doorway"
"shinaapu","ʃ ì n á à p","schnapps"
"shinaatso","ʃ ḭ́ n à̰ à̰ tʃ f ò","door frame,doorpost"
"shinɔ","ʃ ḭ̀ n ɔ̰́","snake"
"shiŋ","ʃ ḭ̀ ŋ̀","a twine or rope made from a climbing plant, used for tying frames and weaving baskets"
"shiŋkpoo","ʃ ḭ̀ ŋ̀ kp ò ò","elephantiasis of the legs"
"shiŋŋ","ʃ í ŋ́ ŋ́","remaining quiet"
"shiŋŋ","ʃ í ŋ́ ŋ́","firm, steadfast"
"shiofɔ","ʃ ì ó f ɔ̰́","damp,wetness"
"shipi","ʃ ì p í","the head of a town's 'asafo' companies"
"shisharamɔ","ʃ ḭ̀ ʃ ŕ à m ɔ̰̀","strolling"
"shishi","ʃ ḭ̀ ʃ ḭ̀","bottom,under or lower part"
"shishi","ʃ ḭ̀ ʃ ḭ̀","cause,origin"
"shishi","ʃ ḭ̀ ʃ ḭ̀","meaning"
"shishifa","ʃ ḭ̀ ʃ ḭ̀ f à̰","root,base"
"shishigbɛ","ʃ ḭ̀ ʃ ḭ̀ gb ɛ̀","vicinity,ground area"
"shishijee","ʃ ḭ̀ ʃ ḭ̀ dʒ è è","beginning"
"shishijelɔ","ʃ ḭ̀ ʃ ḭ̀ dʒ è l ɔ̀","starter,founder,originator,first person"
"shishinumɔ","ʃ ḭ̀ ʃ ḭ̀ n ṵ̀ m ɔ̰̀","understanding"
"shishitolɔ","ʃ ḭ̀ ʃ ḭ̀ t ò l ɔ̀","originator"
"shishitoo","ʃ ḭ̀ ʃ ḭ̀ t ò ò","foundation"
"shishitoo","ʃ ḭ̀ ʃ ḭ̀ t ò ò","fundamentals"
"shishitsɔɔlɔ","ʃ ḭ̀ ʃ ḭ̀ tʃ ɔ̰́ ɔ̰́ l ɔ","one who explains; interpreter, translator"
"shishitsɔɔmɔ","ʃ ḭ̀ ʃ ḭ̀ t̰̀ ʃ ɔ̰̀ ɔ̰̀ m ɔ̰","explaining, interpreting"
"shishitswaa","ʃ ḭ̀ ʃ ḭ̀ tʃʷ à à","starting, founding an entity"
"shishiu","ʃ ì ʃ í ú","keep information from someone"
"shishiu","ʃ ì ʃ í ú","cheat,deceivee somebody about something"
"shisɔmɔ","ʃ ḭ̀ s ɔ̰́ m ɔ̰","squatting"
"shitamɔ","ʃ ḭ̀ t á m ɔ̰","meaning,sitting,session"
"shitamɔ","ʃ ḭ̀ t á m ɔ̰","circumstances"
"shitee","ʃ ḭ̀ t è è","raising, rising"
"shiteekɛwolɔ","ʃ ḭ̀ t è è k ɛ̀ w ò l ɔ̀","oppressor,persecutor"
"shiteekɛwoo","ʃ ḭ̀ t è è k ɛ̀ w ò ò","opposition, oppression,persecution"
"shiti","ʃ í t í","a fresh-water animal, leech"
"shitimɔ","ʃ ì t í ì m ɔ̰̀","regular bumping up and down"
"shitimɔ","ʃ ì t í ì m ɔ̰̀","tempo,rhythm"
"shitoo","ʃ ḭ̀ t ò ò","putting down a load"
"shitoo","ʃ ḭ̀ t ò ò","care, safe-keeping"
"shitoo","ʃ ḭ̀ t ò ò","mile"
"shitɔ","ʃ í t ɔ́","pepper"
"shitɔ","ʃ í t ɔ́","commercially prepared pepper sauce"
"shitsɛ","ʃ ḭ̀ tʃ ɛ̀","the supreme God"
"shitsɛ","ʃ ḭ̀ tʃ ɛ̀","traditional controller of the land"
"shitswaa","ʃ ḭ̀ tʃʷ à à","closinng;final libation to close a function"
"shitswalɔ","ʃ ḭ̀ tʃʷ à l ɔ̀","performer of the closing ceremony"
"shiu","ʃ ì ù","suppress"
"shiu","ʃ ì ù","replace,displace"
"shiu","ʃ ì ù","be bogged down,get stuck"
"shiu","ʃ í ú","statue"
"shiwo","ʃ ì w ò","a. kind of worm, that infests sleeping mats"
"shiwodudu","ʃ ḭ̀ w ò d ú d u","underhand dealing, fraud"
"shiwoo","ʃ ḭ̀ w ò ò","oath, promise;pledge"
"shoo","ʃ ó ò","ostentation,extravagance,showing off"
"shoo","ʃ ò ò","clear away,clean off a liquid"
"shoo","ʃ ò ò","whip"
"shoo","ʃ ò ò","fall"
"shoo","ʃ ò ò","eat"
"shoo","ʃ ó ó","lonely,loneliness"
"shoo","ʃ ò ò","huge"
"shoo","ʃ ò ó","long time"
"shoo","ʃ ò ò","torrents,in"
"shooshoo","ʃ ò ó ʃ ó ò","with a cane of whipping"
"shɔ","ʃ ɔ̀","Wednesday, on Wednesday"
"shɔ","ʃ ɔ̰̀","mould, model"
"shɔ","ʃ ɔ̰̀","be stiff,rigid"
"shɔ","ʃ ɔ́","suck hard"
"shɔ","ʃ ɔ́","kiss"
"shɔ","ʃ ɔ̰́","take, snatch from the hand"
"shɔ","ʃ ɔ̰́","small black fruit"
"shɔgbɔɔ","ʃ ɔ̰̀ gb ɔ̰̀ ɔ̰̀","slow, sluggish"
"shɔi","ʃ ɔ̰̀ ḭ́","a fish, sea perch or grouper"
"shɔi-kpanya","ʃ ɔ̰̀ ḭ́ kp à ɲ á̰","a fish, giant grouper"
"shɔi-wewei","ʃ ɔ̰̀ ḭ́ ! w é w é í","a kind of fish"
"shɔkɔ","ʃ ɔ̀ k ɔ","conjure, produce money magically"
"shɔkɔ","ʃ ɔ̀ k ɔ","rub between the palms"
"shɔkɔ","ʃ ɔ̀ k ɔ","suck from between the lips"
"shɔkɔ","ʃ ɔ́ k ɔ","conjure, produce monney magically"
"shɔluu","ʃ ɔ̀ l ú ú","big and sluggish,inactive"
"shɔluu","ʃ ɔ́ l ú ú","big and sluggish"
"shɔluu","ʃ ɔ̀ l ù ù","big, open, of a sore"
"shɔmɔɔ","ʃ ɔ̀ m ɔ̰̀ ɔ̰̀","long and narrow, of the face"
"shɔngɛ","ʃ ɔ̀ ŋ́ g ɛ̀","an ugly, mannish woman"
"shɔŋŋ","ʃ ɔ́ ŋ́ ŋ́","far, far away,far ahead"
"shɔŋshɔ","ʃ ɔ́ ŋ̀ ʃ ɔ̀","candy, sweets"
"shɔɔ","ʃ ɔ̀ ɔ̀","scrape smooth, plane"
"shɔɔ","ʃ ɔ̀ ɔ̀","drag"
"shɔɔ","ʃ ɔ̰̀ ɔ̰̀","slow"
"shɔɔlɔ","ʃ ɔ́ ɔ́ l ɔ́","wood shavings,sawdust,made by a carpenter's plane"
"shɔshɔɔshɔ","ʃ ɔ̀ ʃ ɔ̀ ɔ̀ ʃ ɔ̀","shuffling"
"shɔtɔ","ʃ ɔ̰́ t ɔ̰","strangle"
"shukushaamɛɛ","ʃ ù k ù ʃ á à m ɛ̀ ɛ́","the small 'yuyuwa' fish, when fried"
"shuɔ","ʃ ù ɔ̀","upper leg, thigh"
"shuɔblɔ","ʃ ù ɔ̀ b l̀ ɔ̀","a kind of mushroom"
"shuu","ʃ ú ù","shoe,shoes"
"shwa","ʃʷ à̰","boasting"
"shwa","ʃʷ á","blame,consider guilty"
"shwa","ʃʷ á","regret"
"shwa","ʃʷ á̰","scatter about, spread"
"shwa","ʃʷ á̰","comb the hair"
"shwa","ʃʷ á","long time"
"shwaa","ʃʷ à̰ à̰","level, flat"
"shwaahee","ʃʷ à̰ à̰ h é","wheere one can show off, boast"
"shwaanɔ","ʃʷ à̰ à̰ n ɔ̰́","boasting,boastful"
"shwabii","ʃʷ á b í i","a kind of fish"
"shwamɔnii","ʃʷ á̰ ! m ɔ̰́ n ḭ́ ḭ","things scattered"
"shwane","ʃʷ à̰ n é","afternoon"
"shwaŋŋ","ʃʷ à ŋ́ ŋ́","vast"
"shwapo","ʃʷ á p ò","shop"
"shwata","ʃʷ á t a","sit carelessly"
"shwata","ʃʷ á t a","sit on the ground"
"shwata","ʃʷ á t a","take up space"
"shwe","ʃʷ è","vomit"
"shwe","ʃʷ è","long for,desire,be homesick for"
"shwee","ʃʷ è è","a leafy vegetable"
"shwee","ʃʷ è è","a herb"
"shwee","ʃʷ è è","cabbage"
"shwee","ʃʷ è è","safety"
"shwee","ʃʷ è è","subjunctive"
"shwee","ʃʷ è è","vomit"
"shwee","ʃʷ è è","desire,desiring,longing"
"shwee","ʃʷ è è","in equal parts"
"shweenɔ","ʃʷ è è n ɔ̰̀","desire,wish,ambition"
"shweeshwee","ʃʷ è è ʃʷ è è","a precise amount or portion"
"shweleŋ","ʃʷ è l é ŋ","set out, depart"
"shwere","ʃʷ é l é","multiply,become more,increase in number"
"shwere","ʃʷ é l é","flourish"
"shweshweeshwe","ʃʷ é ʃʷ é é ʃ é","safely,without trouble,peacefully"
"shwɛ","ʃʷ ɛ̀","remain, be left, not be included"
"shwɛ","ʃʷ ɛ́","play, play at"
"shwɛ","ʃʷ ɛ́","be lovers"
"shwɛ","ʃʷ ɛ́","rag"
"shwɛbi","ʃʷ ɛ́ b í","small, insignificant"
"shwɛde","ʃʷ ɛ́ d é","binoculars"
"shwɛishwɛi","ʃʷ ɛ́ ! í ʃʷ ɛ́ ì","tattered"
"shwɛlɔ","ʃʷ ɛ́ l ɔ","player, playmate,lover"
"shwɛlɔ","ʃʷ ɛ́ l ɔ","character,actor in a drama"
"shwɛmɔ","ʃʷ ɛ́ m ɔ̰","play, playing"
"shwɛmɔ","ʃʷ ɛ́ m ɔ̰","drama,play"
"shwɛmɔbi","ʃʷ ɛ́ ǃ m ɔ̰́ b í","child born out of wedlock"
"shwɛŋ","ʃʷ ɛ̀ ŋ̀","nothing"
"shwɛshɛ","ʃʷ ɛ́ ʃʷ ɛ́","a fresh water fish"
"shwɛtɛɛ","ʃʷ ɛ́ t ɛ́ ɛ́","flat"
"shwi","ʃʷ ì","gain, put on weight"
"shwiaa","ʃʷ í à à","briefly,for a short time"
"shwie","ʃʷ ì ê","spill, pour something"
"shwie","ʃʷ ì ê","fall, pour"
"shwie","ʃʷ ì ê","to start,commence"
"shwie","ʃʷ ì ê","put into a sequence"
"shwie","ʃʷ ì ê","think, ponder"
"shwie","ʃʷ ì ê","drive out, drive away, divorce"
"shwie","ʃʷ ì ê","drum"
"shwie","ʃʷ ì ê","blow on"
"shwiei","ʃʷ ì é i","descendants,offspring"
"shwieka","ʃʷ ì è k á","boundary,between pieces of land"
"shwiemɔ","ʃʷ ì é m ɔ̰","pouring"
"shwiewoo","ʃʷ ì è w ò ò","having descendants"
"shwiɛ","ʃʷ ì ɛ̂","play"
"shwiili","ʃʷ í ì l ì","any non-motorized wheeled vehicle:cart,hand-cart,wagon,wheelbarrow, push cart, push chair"
"shwila","ʃʷ ì l á","blind, become"
"shwilafo","ʃʷ ì l á f o","blind person"
"shwilao","ʃʷ ì l à ò","Volta river"
"shwilɛ","ʃʷ ì l ɛ̀","weight gain"
"shwim","ʃʷ í ḿ","fast,in a flash"
"shwishwia","ʃʷ í ʃʷ í á","rub together"
"shwishwia","ʃʷ í ʃʷ í á","trample"
"shwishwia","ʃʷ í ʃʷ í á","wipe"
"shwishwia","ʃʷ í ʃʷ í á","defeat"
"shwishwiyao","ʃʷ í ʃʷ í j á ó","a marine fish"
"shwoo","ʃʷ ò ò","fold, furl,roll up a throwing net for casting"
"shwɔ","ʃʷ ɔ́","suck, kiss"
"shwuɔ","ʃʷ ù ɔ̀","elephant"
"shwuɔbi","ʃ ù ɔ̀ b í","baby elephant"
"shwuɔtaami","ʃʷ ù ɔ̀ t á á m ì","a kind of plant"
"shwuɔwu","ʃ ù ɔ̀ w ù","ivory"
"shwuɔwu","ʃ ù ɔ̀ w ù","hard brittle plastic"
"shwushwɔ","ʃ ù ɔ̀ ʃʷ ɔ","lower face, jaws and gills, of a fish"
"sibi","s í b i","a kind of plant"
"siga","s ì g á à","cigar"
"sigalet","s ì g à l ê t","cigarette"
"sikaŋtɛklowa","s ì k à ŋ̀ t ɛ̀ k l̀ ò w à","river turtle"
"sikli","s í k l̀ ì","sugar"
"sikli webii","s í k l̀ ì w è b í ì","a kind of ant that is attracted"
"sikli webii","s í k l̀ ì w è b í ì","small pieces of preserved fruit usually raisings and currants, for baking"
"sikli yibii","s í k l̀ ì j ì b í í","fruits, preserved"
"siklitɛ","ʃ ì k l̀ ì t ɛ́","sweet, lozennge,pastille,piece of candy"
"sini","ʃ ḭ̀ n ḭ́","cinema show, movie"
"sini","ʃ ḭ̀ n ḭ́","someone who does not behave in the socially accepted manner or behaves comically"
"siŋlɛt","ʃ í ŋ́ l ɛ̀ t","singlet, men's undershirt"
"sipa","ʃ ì p â","playing card"
"sipa","ʃ ì p â","a term in playing cards,spades"
"sipa","ʃ ì p â","a flat-fish"
"sisa","s í s à","ghost"
"sisablo","s ḭ̀ s à̰ b ĺ ó","rheumatism"
"sisagbɛi","s í s à gb ɛ́ i","abstract noun"
"sisanibilɔ","s í s à n í b i l ɔ","one who consults the ghost"
"sisanibimɔ","s í s à n í b i m ɔ","consulting"
"sisatsɛmɔ","s í s à tʃ ɛ́ m ɔ̰","invocation of a ghost"
"sisɛ","s ḭ́ s ɛ","beg for things, be dependent on others for what one should be able to get for oneself; social parasite,one who habitually and shamelessly makes requests"
"sisɛ","s ḭ́ s ɛ̰̀","stipend"
"sisi","s í s ì","a medium-sized sea fish"
"sispɛns","s í s p ɛ̀ ǹ s","sixpence;five pesewas"
"sista","s ì s t á","sister; a mode of address for a woman"
"sista","s í s t à","any female relative of the same generation"
"sistepin","s í s t é p í ǹ","safety pin"
"sitaate","s ì t á á t è","starch"
"siva","s í í v à","any shiny metal or metallic material; aluminium"
"siza","s í z à","Caesarean section"
"skru","s k r̀ ú ù","screw"
"skul","s k ú l̀","school"
"skulnitsɔɔmɔ","s k ú ǃ ĺ n í tʃ ɔ̰̀ ɔ̰̀ m ɔ̰","teaching school"
"skulnyo","s k ú l̀ ɲ ò","pupil, school child"
"skultsɔɔlɔ","s k ú l̀ tʃ ɔ̰̀ ɔ̰́ l ɔ","school teacher"
"slaisi","s l̀ á í s ì","slice"
"slantum","s l̀ à ǹ t ú ḿ","name of a variety of cassava"
"sleti","s l̀ é t ì","school slate"
"sleti","s l̀ é t ì","asbestos roofing sheets"
"sliki","s l̀ í k ì","silk"
"slipɛs","s l̀ í p ɛ̀ s","slippers,sandals"
"sno","s ǹ ô","snow"
"so","s ó","hit the back of an opponent's hand, in a boys' game"
"so","s ó","suffer"
"so","s ó","a black seed; a spice made from the seed; the tree that produces it. Ethiopian pepper"
"sobli","s ó b l̀ ì","precious metal"
"sofɛi","s ò f ɛ̰̀ ḭ́","a fish, roncador"
"sofi","s ó f ì","shovel, spade"
"sohaa","s ò h à à","friday, on friday"
"soja","s ó dʒ à","military employment, the profession of soldiering"
"sojafonyo","s ò dʒ à f ó ɲ ò","soldier"
"sokoo","s ò k ò ò","grandiose"
"soloŋ","s ò l ó ŋ́","become conceited,disrespectful"
"solu","s ò l ú","a fish, sole"
"somo","s ó m ò","fiddler crab, calling crab"
"somo","s ó m ò","a long-legged northern breed of goat"
"somromoo","s ó m ŕ ó m ó ó","straight upwards, high, of building"
"soo","s ò ò","thursday,on thursday"
"soobii","s ò ò b í ì","villagers who bring foodstuffs in to Ga Mashi for Homowo"
"soobo","s ò ó b ò","a type of music"
"soobolo","s ò ó b ò l ó","a drink, bissap, made from the flowers of the roselle plant,Hibiscus sabdariffa"
"sookpoti","s ò ó kp ò t í","a kind of music"
"sopa","s ó p a","insult"
"sopisopi","s ó p í s ó p í","sharp, pointed"
"soro","s ò l ò","differentiate"
"soro","s ò l ò","be different"
"sorosoro","s ò r ò s ò r ò","different"
"sosomoo","s ò s ò m ó ó","high"
"sosomooti","s ó s ó m ò ó t i","a kind of wasp, paper wasp"
"sosomooti","s ó s ŕ ó m ò ó t i","tall and thin"
"sosromoo","s ó s ŕ ó m ó ó","tall and thin"
"sɔ","s ɔ̀","become lively"
"sɔ","s ɔ̰̀","forge metal"
"sɔ","s ɔ̰̀","create,compose,make something up"
"sɔ","s ɔ̰̀","light,ignite"
"sɔ","s ɔ̰̀","squat, kneel, crouch,perch"
"sɔ","s ɔ̰̀","give birth"
"sɔ","s ɔ̰̀","blame"
"sɔ","s ɔ̰̀","responsibility"
"sɔgɛɛ","s ɔ̰̀ g ɛ̰̀ ɛ̰̀","a kind of fish"
"sɔkee","s ɔ́ k é é","unscathed,unblemished"
"sɔkɔterelee","s ɔ̀ k ɔ̀ t r̀ è l è è","complicated"
"sɔle","s ɔ̀ l è","worship, pray to"
"sɔlemɔ","s ɔ̀ l è m ɔ̰̀","praying;worship service"
"sɔlɔ","s ɔ̰̀ l ɔ̀","blacksmith"
"sɔmi","s ɔ̰̀ m í","a disease of malnourished infants"
"sɔmiɔkɔ","s ɔ̀ m í ɔ̀ k ɔ̀","a disease of children"
"sɔmɔ","s ɔ̰́ m ɔ̰́","work of someone as a live-in house servant"
"sɔmɔ","s ɔ̰́ m ɔ̰́","serve, work to repay someone's debt to the employer"
"sɔmɔ","s ɔ̰́ m ɔ̰","crouch"
"sɔmpiɔɔ","s ɔ́ ḿ p ḭ́ ɔ̰́ ɔ̰́","a very small quantity"
"sɔmtiŋ","s ɔ́ ḿ t ì ŋ̀","something, ground squirrel"
"sɔne","s ɔ̰́ n è","squirrel, ground squirrel"
"sɔnte","s ɔ́ ń t e","a kind of music"
"sɔnu","s ɔ̀ n ṵ́","northern Ghana"
"sɔnunyo","s ɔ̀ n ṵ́ ɲ ò","from the northern part of Ghana"
"sɔŋ","s ɔ̰̀ ŋ̀","small palm tree"
"sɔŋ","s ɔ̰̀ ŋ̀","the leaf of the tree, used in weaving"
"sɔŋmɛ","s ɔ̰̀ ŋm ɛ̀","blacksmith's workshop"
"sɔŋmɛtɛ","s ɔ̰̀ ŋm ɛ̀ t ɛ́","anvil"
"sɔŋŋ","s ɔ̰́ ŋ́ ŋ́","very much"
"sɔŋŋ","s ɔ̰́ ŋ́ ŋ́","only"
"sɔo","s ɔ̀ ò","kindle light with a flame"
"sɔo","s ɔ̀ ò","welder"
"sɔɔ","s ɔ̀ ɔ̀","catch from below"
"sɔɔ","s ɔ̀ ɔ̀","catch with a flourish"
"sɔɔ","s ɔ̀ ɔ̀","accept,receive"
"sɔɔ","s ɔ̰̀ ɔ̰̀","filter, pass a liquid through a sieve to remove a residue"
"sɔɔ","s ɔ́ ɔ̀","vagina"
"sɔɔdoi","s ɔ̀ ɔ̀ d ó ì","storey floor of a multi-storeyed building"
"sɔɔhi","s ɔ̰̀ ɔ̰̀ h ḭ́","sieve, strainer"
"sɔɔlɔ","s ɔ̰́ ɔ̰́ l ɔ","servant"
"sɔɔlɔnukpa","s ɔ̰́ ɔ̰́ l ɔ́ n ú kp á","chief"
"sɔɔlɔnukpa","s ɔ̰́ ɔ̰́ l ɔ́ n ú kp á","high government official"
"sɔɔmi","s ɔ̰̀ ɔ̰́ m ḭ","a medicinal charm or amulet, made of string"
"sɔɔŋkpɔ","s ɔ̀ ɔ̀ ŋ̀ kp ɔ̀","clitoris"
"sɔpisɔpi","s ɔ̀ p í s ɔ̀ p í","very small quantity"
"sɔsa","s ɔ́ s à","saucer"
"sɔsɔo","s ɔ̀ s ó ó","use conservatively"
"sɔsɔo","s ɔ̀ s ɔ̀ ò","a root, with medicinal properties"
"sɔsɔo","s ɔ̀ s ɔ̀ ò","a digging stick, with a wooden handle and metal blade"
"spootu","s p ó ó t u","dress fashionably"
"sraha","s l̀ à h à","anything having to do with the north of the country"
"srasra","s r̀ à̰ s r̀ à̰","silky, of hair"
"srawa","s ŕ ! á w á","lightning"
"srawa","s ŕ ! á w á","electricity"
"srɛnkifonyo","s l̀ ɛ́ ŋ́ k ì f ó ɲ ò","carpenter"
"sronku","s r̀ ò ŋ̀ k ṵ́","extraordinary"
"srɔto","s ĺ ɔ̀ t ò","difference"
"stiti","s ì k í t ì","street"
"su","s ṵ̀","light,ignite"
"su","s ṵ̀","shrink, become constricted"
"su","s ṵ̀","draw in, draw back"
"su","s ṵ̀","poison"
"su","s ṵ̀","bewitch, practice black magic, kill by magic"
"su","s ṵ̀","clay, earth,soil,swish,adobe"
"su","s ú","nature,character,colour"
"sua","s ù á","carry a heavy load"
"sua","s ú à","showing surprise"
"subaŋ","s ú b á ŋ́","nature,character,habit"
"sue","s ú e","copy"
"sue","s ú e","cheat"
"suɛ","s ú ɛ́","extending into the night, late"
"suɛ","s ú ɛ̀","a shout used to drive off poultry"
"suɛpee","s ù ɛ p é é","small quantity"
"suisui","s ú í s ú í","smooth ad slippery"
"sukɔ","s ù k ɔ̀","choke, be choked"
"sukubii","s ú k ú b í í","squinting, narrow of eyes"
"sukuru","s ú ! k ŕ ú","screw in"
"sukuru","s ú ! k ŕ ú","reuce volume,loudness"
"sukusuku","s ú k ú s ú k ù","rowdy"
"sukusuku","s ù k ú s ú k ú","squinting, narrow of eyes"
"sukuu","s ù k ú ù","school"
"sulaŋŋ","s ù l à̰ ŋ̀ ŋ̀","sticking out"
"sulaŋŋ","s ú l á ŋ́ ŋ́","bright, brightly"
"sule","s ù l é","a kind of fishing line, from which shorter hooked lines are suspended, for catching 'kɔkɔtɛ'"
"sulii","s ù l ì ì","faint, dim of light"
"sulɔ","s ṵ̀ l ɔ̀","sinner; prisoner, witch"
"sumanfo","s ù m à̰ ŋ̀ f ó","a sea fish"
"sumpɛ","s ù m̀ p ɛ́","forward behaviour of children"
"sumpulii","s ú ḿ p ú l í í","very small, tiny, short"
"sumui","s ṵ́ m ṵ̀ ḭ̀","a metal, lead"
"sumui","s ṵ́ m ṵ̀ ḭ̀","lead weights for fishing nets"
"sune","s ṵ́ n é","pillow"
"suolei","s ù o l è í","a type of music"
"suɔlɔ","s ṵ̀ ɔ̰̀ l ɔ̀","well-wisher,loving one"
"suɔlɔ","s ṵ̀ ɔ̰̀ l ɔ̀","beloved person,lover"
"supi","s ù p í","a bell-shaped fish trap made from cane or palm fronds, used in ponds"
"supi","s ù p í","one's lesbian partner"
"supi-supi","s ù p í s ù p í","lesbianism"
"suru","s r̀ ù","an herb, tea bush"
"susu","s ú s u","measure, calculate"
"susui","s ú s u","think, imagine, assume"
"susuma","s ṵ̀ s ṵ̀ î","distrib, practise black magic"
"susuma","s ù s ù m á̰","spirit, soul, shade"
"susumɔ","s ù s ù m á̰","subsconscious mind, out-of-body"
"sutsɔɔlɔ","s ú s ù m ɔ̰̀","measuring"
"sutuulu","s ù t ú ù l ù","stew, usu"
"suu","s ù ù","decay, rot"
"suu","s ù ù","contract,wither,shrink"
"suu","s ṵ̀ ṵ̀","drown, submerge"
"suulia","s ú ú l ì á","dribbling your opponent by kicking the ball between his legs"
"suwɛta","s ù w ɛ́ t à","sweater, jumper"
"ta","t à","chew,gnaw"
"ta","t à","touch, engage"
"ta","t à","stir"
"ta","t à","bet, make a bet"
"ta","t à","to ask many questions,interrogate"
"ta","t à̰","become used up, finished"
"ta","t à̰","finish doing something"
"ta","t á","patch, put a patch on"
"ta","t á","make a spot or stain"
"ta","t á","sit, be seated"
"ta","t á","aim at"
"ta","t á̰","tell, narrate"
"ta","t à","a kind of plant"
"ta","t á̰","name, reputation"
"ta","t à","war,battle"
"taa","t à â","argue"
"taa","t à à","chewing"
"taabo","t á á b ó","gizzard"
"taakɛ","t á á ! k ɛ́","just as,like"
"taami","t à á m i","sweet berry, miraculous berry"
"taataamɔnii","t á à t á à m ɔ n í i","blind-folding, a game"
"taatso","t à à tʃ ò","chewing stick, for cleaning the teeth"
"tabai","t à b à ì","muscles"
"tabilɔ","t à b í l ɔ","soldier, warrior"
"tablabaa","t á b ĺ á b á á","bland, tasteless"
"tablɔ","t à b l ɔ̰́","paddle"
"tabotabo","t á b ó t á b ó","flat-footed"
"tabɔŋ","t à b ɔ̰́ ŋ̀","a Ga community"
"tabɔŋbii","t à b ɔ̰́ ŋ̀ b í i","members of the tabon community"
"tafla","t à f ĺ á","a fish, grey mullet"
